MS SubClass,Lot Frontage,Lot Area,HouseStyle_MedianPrice,BldgType_MedianPrice,Neighborhood_MedianPrice,Combo_PriceMean,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2,MSZoning_encoded,Has_Iregular_Lot_Shape,Land_Contour,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,GoodCond1,BadCond1,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Foundation_CBlock,Foundation_Other,Foundation_PConc,Central_Air,Kitchen_Qual,PavedDrive_Full,PavedDrive_Partial,Heating_QC,Heating_GasA,Exter_Qual,Exter_Cond,Exterior1st_Simp_BrkFace,Exterior1st_Simp_CemntBd,Exterior1st_Simp_HdBoard,Exterior1st_Simp_MetalSd,Exterior1st_Simp_Other,Exterior1st_Simp_Plywood,Exterior1st_Simp_VinylSd,Exterior1st_Simp_Wd Sdng,Exterior2nd_Simp_CmentBd,Exterior2nd_Simp_HdBoard,Exterior2nd_Simp_MetalSd,Exterior2nd_Simp_Other,Exterior2nd_Simp_Plywood,Exterior2nd_Simp_VinylSd,Exterior2nd_Simp_Wd Sdng,Exterior2nd_Simp_Wd Shng,Functional_Encoded,SaleType_Best,SaleType_Good,SaleType_Average,SaleType_Low,SaleCond_High,SaleCond_Typical,SaleCond_Low
70,69.0,11737,189000.0,165000.0,126750.0,145537.5,6,7,1924,1996,0.0,0.0,0.0,848.0,848.0,5,1017,810,0,1827,0.0,0.0,1,0,2,1,9,1,1.0,240.0,27,36,42,0,0,5,2006,202500,0,0,0,1,0,0,0,1,4,0,False,False,False,False,False,True,63.0,1,3,2,3,3,1.0,0,0,,1,1,False,False,False,False,True,True,False,False,0,0,False,False,True,True,False,False,True,False,0,3,1,0,3,0,2,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
50,50.0,5000,129675.0,165000.0,126750.0,131875.0,6,7,1947,1950,0.0,399.0,0.0,605.0,1004.0,5,1004,660,0,1664,0.0,0.0,2,0,3,1,7,2,2.0,420.0,0,24,36,0,0,10,2006,159000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,56.0,1,3,3,3,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4,0,1,0,0,0,1,0
190,65.0,7800,129675.0,122250.0,119900.0,137450.0,5,7,1939,1950,0.0,507.0,0.0,286.0,793.0,5,793,325,0,1118,1.0,0.0,1,0,3,1,5,1,2.0,410.0,0,0,0,0,271,5,2006,119900,0,0,0,1,0,0,0,1,3,0,False,False,False,False,False,True,67.0,1,3,3,4,3,2.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
50,52.0,6240,129675.0,165000.0,126750.0,131875.0,6,6,1934,1950,0.0,0.0,0.0,816.0,816.0,5,816,0,360,1176,0.0,0.0,1,0,3,1,6,1,2.0,528.0,112,0,0,0,0,9,2006,114500,0,0,0,1,0,0,0,1,3,0,False,False,False,False,False,True,21.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,False,True,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
50,51.0,6240,129675.0,165000.0,126750.0,131875.0,5,4,1936,1950,0.0,0.0,0.0,896.0,896.0,4,896,448,0,1344,0.0,0.0,1,0,3,1,7,0,1.0,240.0,200,114,0,0,0,4,2006,115000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,70.0,1,3,2,4,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,4,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
50,51.0,6120,129675.0,165000.0,126750.0,131875.0,3,5,1930,1950,0.0,347.0,0.0,381.0,728.0,5,728,434,0,1162,1.0,0.0,1,0,3,1,6,0,1.0,258.0,0,24,0,0,0,11,2006,75000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,76.0,1,1,2,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,5,1,3,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,0,1,0,0,0,1
30,51.0,6120,155000.0,165000.0,126750.0,89000.0,5,7,1925,1950,0.0,489.0,0.0,279.0,768.0,5,1015,0,0,1015,0.0,0.0,1,0,3,1,6,0,1.0,450.0,0,0,112,0,120,7,2006,88000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,81.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,3,1,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,0,1,0,0,0,0,1
50,52.0,6240,129675.0,165000.0,126750.0,131875.0,4,5,1947,1950,0.0,0.0,0.0,0.0,0.0,5,672,240,0,912,0.0,0.0,1,0,2,1,3,0,0.0,0.0,0,0,0,0,0,7,2006,80500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,0,0,0.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,3,0,0,4,1,2,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
50,52.0,6240,129675.0,165000.0,126750.0,131875.0,5,6,1928,1950,0.0,0.0,0.0,1042.0,1042.0,5,1042,534,0,1576,0.0,0.0,1,0,3,1,8,1,1.0,225.0,0,0,0,0,0,8,2006,149000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,78.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,5,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,0,1
50,51.0,6120,129675.0,165000.0,126750.0,131875.0,5,7,1930,1984,0.0,0.0,0.0,741.0,741.0,5,741,583,0,1324,0.0,0.0,1,0,3,1,7,0,1.0,180.0,0,0,55,0,0,2,2006,110000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,76.0,1,3,2,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,4,1,0,4,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
30,50.0,6000,155000.0,165000.0,119900.0,105950.0,6,6,1925,1980,0.0,397.0,0.0,706.0,1103.0,5,1103,0,0,1103,0.0,0.0,1,0,2,1,5,1,2.0,440.0,166,120,0,0,0,7,2006,110500,0,0,0,1,0,0,0,1,3,0,False,False,False,False,False,True,30.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,False,True,False,1,4,1,0,4,1,2,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
30,50.0,6000,155000.0,165000.0,126750.0,89000.0,5,7,1921,1950,0.0,616.0,0.0,0.0,616.0,5,616,0,0,616,0.0,0.0,1,0,2,1,4,0,1.0,205.0,0,0,129,0,0,6,2006,89000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,85.0,1,3,3,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,0,1,0,0,0,1,0
45,58.0,6380,113000.0,165000.0,126750.0,113000.0,5,6,1922,1950,0.0,0.0,0.0,993.0,993.0,4,1048,0,0,1048,0.0,0.0,1,0,2,1,5,1,1.0,280.0,0,0,116,0,0,8,2006,113000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,84.0,1,3,3,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
30,50.0,11672,155000.0,165000.0,126750.0,89000.0,5,5,1925,1950,0.0,0.0,0.0,816.0,816.0,4,816,0,0,816,0.0,0.0,1,0,2,1,4,0,1.0,210.0,168,0,112,0,0,7,2006,109000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,81.0,1,2,2,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
50,90.0,33120,129675.0,165000.0,119900.0,122250.0,6,5,1962,1962,0.0,0.0,0.0,1595.0,1595.0,5,1611,875,0,2486,0.0,0.0,2,0,5,1,8,1,2.0,576.0,0,0,0,0,0,10,2006,220000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,44.0,1,3,3,3,3,1.0,0,0,5.0,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
190,60.0,9873,155000.0,122250.0,126750.0,129000.0,4,5,1970,1970,160.0,789.0,0.0,171.0,960.0,5,960,0,0,960,1.0,0.0,1,0,3,1,6,0,2.0,576.0,0,288,0,0,0,5,2006,129000,0,0,0,0,1,0,0,1,0,2,False,False,False,False,False,True,36.0,1,3,3,3,3,3.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,0,3,1,0,3,0,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
50,59.0,5310,129675.0,165000.0,119900.0,122250.0,6,8,1910,2003,0.0,0.0,0.0,485.0,485.0,5,1001,634,0,1635,0.0,0.0,1,0,2,1,5,0,1.0,255.0,394,0,0,0,0,6,2006,117000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,56.0,1,3,2,3,2,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,1,False,True,False,True,False,True,False,False,1,4,1,0,4,1,2,4,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
30,153.0,4118,155000.0,165000.0,119900.0,105950.0,4,4,1941,1950,0.0,0.0,0.0,693.0,693.0,4,693,0,0,693,0.0,0.0,1,0,2,1,4,0,0.0,0.0,0,20,0,0,0,3,2006,52500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0,5.0,1,1,True,False,False,False,False,False,True,False,0,1,True,False,False,True,False,True,False,False,0,2,0,0,2,0,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
50,60.0,10320,129675.0,165000.0,106500.0,120000.0,4,5,1924,1950,0.0,0.0,0.0,596.0,596.0,3,834,596,0,1430,0.0,0.0,2,0,3,1,7,0,2.0,370.0,218,0,0,0,210,10,2006,107000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,82.0,1,2,2,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,2,1,0,1,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,0,1
70,60.0,7518,189000.0,165000.0,106500.0,125000.0,5,8,1910,2004,0.0,0.0,0.0,396.0,396.0,5,665,665,0,1330,0.0,0.0,1,0,3,1,7,0,1.0,390.0,0,72,45,0,0,7,2006,116500,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,5.0,1,3,3,2,2,1.0,0,0,5.0,0,2,False,False,False,True,False,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,0,4,1,1,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
30,50.0,9000,155000.0,165000.0,106500.0,83500.0,5,4,1919,1950,0.0,0.0,0.0,610.0,610.0,4,819,0,0,819,0.0,0.0,1,0,2,1,4,0,0.0,0.0,0,0,0,0,0,9,2006,72000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,4,0,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,0,1
50,50.0,8600,129675.0,165000.0,106500.0,120000.0,6,6,1937,1950,0.0,0.0,0.0,780.0,780.0,5,780,596,0,1376,0.0,0.0,2,0,3,1,7,1,1.0,198.0,0,0,0,0,0,6,2006,119500,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,69.0,1,3,3,3,3,1.0,0,0,5.0,0,1,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
50,60.0,7200,129675.0,165000.0,106500.0,120000.0,5,6,1938,1995,0.0,0.0,0.0,803.0,803.0,5,803,557,0,1360,0.0,0.0,1,1,2,1,6,0,1.0,297.0,0,65,190,0,0,7,2006,125500,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,55.0,1,3,3,3,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,4,1,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
30,60.0,9786,155000.0,165000.0,106500.0,83500.0,3,4,1922,1950,0.0,0.0,0.0,1007.0,1007.0,5,1077,0,0,1077,0.0,0.0,1,0,3,1,6,1,1.0,210.0,0,100,48,0,0,5,2006,91000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,84.0,1,2,3,3,2,1.0,0,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,False,True,False,0,3,0,1,2,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
190,60.0,6780,129675.0,122250.0,106500.0,99500.0,6,8,1935,1982,0.0,490.0,0.0,30.0,520.0,5,520,0,234,754,1.0,0.0,1,0,2,1,5,0,0.0,0.0,53,0,0,0,0,6,2006,84500,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,3.0,1,0,5.0,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,0,3,0,0,4,1,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
30,60.0,7200,155000.0,165000.0,106500.0,83500.0,6,6,1930,1950,0.0,343.0,0.0,641.0,984.0,3,984,0,0,984,0.0,0.0,1,0,3,1,6,0,1.0,308.0,0,0,164,0,0,3,2006,90000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,76.0,1,3,3,3,3,1.0,0,0,5.0,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,0,3,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,0,1,0,0,0,1
50,82.0,12375,129675.0,165000.0,135000.0,140000.0,5,5,1951,1951,41.0,329.0,0.0,477.0,806.0,5,1081,341,0,1422,1.0,0.0,1,0,3,1,7,1,1.0,288.0,0,0,0,0,0,6,2006,137500,0,0,0,0,0,0,1,1,2,3,False,False,False,False,False,True,55.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
90,120.0,11136,155000.0,136905.0,135000.0,136500.0,6,5,1964,1964,0.0,0.0,0.0,1921.0,1921.0,5,1921,0,0,1921,0.0,0.0,2,0,4,2,8,0,2.0,576.0,0,180,0,0,0,7,2006,150000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,42.0,1,3,3,3,3,1.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,1,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,4,0,1,0,0,0,1,0
20,100.0,21370,155000.0,165000.0,135000.0,130500.0,5,5,1950,1950,0.0,0.0,0.0,0.0,0.0,4,1640,0,0,1640,0.0,0.0,1,0,3,1,7,1,2.0,394.0,0,0,225,0,0,6,2006,131000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,56.0,2,3,3,0,0,0.0,0,0,,0,2,False,False,True,False,False,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,3,0,1,0,0,0,1,0
80,92.0,6930,165000.0,165000.0,197500.0,160000.0,5,4,1958,1958,120.0,300.0,294.0,468.0,1062.0,3,1352,0,0,1352,0.0,1.0,1,0,3,1,6,0,1.0,288.0,168,0,294,0,0,7,2006,130000,0,0,0,0,1,0,0,1,0,2,False,False,False,True,False,False,48.0,1,3,3,3,3,3.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,4,1,0,5,1,2,3,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,3,0,1,0,0,0,0,1
30,55.0,8250,155000.0,165000.0,125000.0,120750.0,5,7,1935,1950,0.0,0.0,0.0,0.0,0.0,5,1032,0,0,1032,0.0,0.0,1,0,2,1,6,1,1.0,260.0,0,0,121,0,0,6,2006,125000,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,True,67.0,1,3,3,0,0,0.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,0,3,1,0,3,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,4,0,1,0,0,0,1,0
30,50.0,5220,155000.0,165000.0,136200.0,111000.0,5,3,1936,1950,0.0,0.0,0.0,830.0,830.0,5,879,0,0,879,0.0,0.0,1,0,2,1,4,0,1.0,180.0,0,108,0,0,0,1,2006,80000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,70.0,1,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,0,1,4,1,2,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,4,0,1,0,0,0,1,0
20,50.0,5500,155000.0,165000.0,136200.0,111000.0,7,5,2004,2004,0.0,510.0,373.0,190.0,1073.0,5,1073,0,0,1073,1.0,0.0,2,0,2,1,4,0,1.0,246.0,0,120,0,0,0,5,2006,157000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,2.0,1,3,3,4,4,2.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,False,True,True,False,False,False,True,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,1,0
20,75.0,11235,155000.0,165000.0,135000.0,130500.0,4,5,1963,1979,51.0,547.0,0.0,504.0,1051.0,5,1382,0,0,1382,0.0,0.0,1,1,3,1,6,1,2.0,459.0,0,82,0,0,0,10,2006,148000,0,0,0,0,0,1,0,1,0,2,False,True,False,False,False,False,32.0,1,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
90,72.0,10791,155000.0,136905.0,135000.0,136500.0,4,5,1967,1967,0.0,0.0,0.0,0.0,0.0,5,1296,0,0,1296,0.0,0.0,2,0,2,2,6,0,2.0,516.0,0,0,0,0,0,10,2006,90000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,True,False,39.0,1,3,3,0,0,0.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,False,True,False,1,3,1,0,3,1,2,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4,0,1,0,0,0,1,0
20,70.0,8414,155000.0,165000.0,135000.0,130500.0,6,8,1963,2003,0.0,663.0,0.0,396.0,1059.0,5,1068,0,0,1068,0.0,1.0,1,0,3,1,6,0,1.0,264.0,192,0,0,0,0,2,2006,154500,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,43.0,2,3,3,3,3,1.0,1,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,72.0,11327,155000.0,165000.0,135000.0,130500.0,5,6,1967,1967,305.0,779.0,0.0,285.0,1064.0,5,1064,0,0,1064,0.0,1.0,1,0,3,1,6,1,2.0,528.0,314,48,0,0,0,6,2006,153600,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,39.0,1,3,3,3,3,3.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
80,96.0,11777,165000.0,165000.0,135000.0,154250.0,5,6,1966,1966,97.0,328.0,551.0,285.0,1164.0,5,1320,0,0,1320,1.0,0.0,1,0,3,1,6,2,2.0,564.0,160,68,240,0,0,5,2006,164500,0,0,1,0,0,0,0,1,0,2,False,True,False,False,False,False,40.0,2,3,3,3,3,3.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,5,1,2,3,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,4,0,1,0,0,0,0,1
80,80.0,10366,165000.0,165000.0,135000.0,154250.0,6,7,1964,1964,0.0,456.0,0.0,456.0,912.0,5,934,0,0,934,0.0,1.0,1,0,2,1,4,0,1.0,336.0,77,0,0,0,0,7,2006,132000,0,0,0,0,1,0,0,1,4,0,False,True,False,False,False,False,42.0,1,3,3,3,3,3.0,1,0,,1,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
20,75.0,9000,155000.0,165000.0,135000.0,130500.0,5,6,1966,1966,0.0,773.0,0.0,286.0,1059.0,5,1059,0,0,1059,1.0,0.0,1,0,3,1,6,0,1.0,286.0,0,88,0,0,0,6,2006,142500,0,0,0,0,1,0,0,1,2,0,False,True,False,False,False,False,40.0,3,3,3,3,3,1.0,0,0,,0,2,True,False,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,0,1
20,72.0,11553,155000.0,165000.0,135000.0,130500.0,5,5,1968,1968,188.0,673.0,0.0,378.0,1051.0,5,1159,0,0,1159,0.0,0.0,1,1,3,1,7,1,1.0,336.0,466,0,0,0,0,7,2006,158000,0,0,1,0,0,0,0,1,0,2,False,True,False,False,False,False,38.0,1,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
60,74.0,7844,189000.0,165000.0,135000.0,158450.0,6,7,1978,1978,203.0,209.0,0.0,463.0,672.0,5,672,728,0,1400,0.0,0.0,1,1,3,1,6,1,2.0,440.0,0,0,0,0,0,3,2006,149500,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,28.0,3,3,3,3,3,1.0,0,0,,0,2,False,False,False,False,True,True,False,False,0,0,False,True,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,72.0,9535,155000.0,165000.0,135000.0,130500.0,5,5,1967,1967,450.0,194.0,982.0,0.0,1176.0,5,1458,0,0,1458,1.0,0.0,1,1,3,1,7,1,2.0,512.0,284,0,0,0,0,7,2006,165000,0,0,0,0,0,0,1,1,3,2,False,True,False,False,False,False,39.0,1,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
20,78.0,10335,155000.0,165000.0,135000.0,130500.0,5,6,1968,1993,0.0,570.0,0.0,891.0,1461.0,5,1721,0,0,1721,0.0,0.0,2,1,3,1,7,1,2.0,440.0,0,96,180,0,0,7,2006,180000,0,0,0,0,0,0,1,1,3,0,False,True,False,False,False,False,38.0,2,3,3,3,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,4,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,0,1,0,0,0,1,0
80,72.0,7176,165000.0,165000.0,135000.0,154250.0,6,6,1978,1978,200.0,794.0,0.0,166.0,960.0,5,1040,0,0,1040,1.0,0.0,1,0,3,1,6,1,2.0,616.0,131,0,0,0,180,7,2006,160500,0,0,1,0,0,0,0,1,4,2,False,False,False,False,False,True,27.0,1,3,3,3,4,4.0,1,0,,1,2,False,True,False,False,False,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,2,1,2,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,0,1,0,0,0,1,0
90,72.0,9662,155000.0,136905.0,135000.0,136500.0,5,4,1977,1977,0.0,0.0,0.0,1967.0,1967.0,5,1967,0,0,1967,0.0,0.0,2,0,6,2,10,0,2.0,580.0,170,0,0,0,0,8,2006,156500,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,29.0,3,3,3,4,3,1.0,0,0,,1,2,False,False,False,False,True,True,False,False,0,0,True,False,False,True,False,True,False,False,1,3,1,0,3,1,2,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,0,1,0,0,0,1,0
