MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,hasPool,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,Paved_Street,Fence_Quality,MasVnr_Quality,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,Garage_Age,GarageFinish_encoded,Garage_Cond,Garage_Qual,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Has_Good_BsmtFin1,Has_Good_BsmtFin2
90,RH,82.0,6270,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,284.0,0.0,717.0,1001.0,GasA,TA,N,4,1001,1001,0,2002,0.0,0.0,2,0,4,2,TA,8,Typ,0,3.0,871.0,Y,0,0,0,0,0,8,2007,WD ,Normal,145000,0,0,0,0,1,0,0,1,0,0,True,False,False,False,False,False,58.0,1,3,3,3,3,1.0,0,0
70,RL,60.0,7230,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,7,1927,1992,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,0.0,0.0,851.0,851.0,GasA,Gd,Y,5,867,851,0,1718,0.0,0.0,2,1,4,1,Gd,8,Typ,1,2.0,264.0,Y,291,0,60,0,153,10,2007,WD ,Normal,238000,0,0,0,0,0,0,1,1,4,0,False,False,False,False,False,True,80.0,1,3,3,3,3,1.0,0,0
20,RL,126.0,13108,IR2,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,0.0,0.0,0.0,0.0,GasA,Fa,Y,5,1226,0,0,1226,0.0,0.0,1,1,2,1,TA,7,Min1,1,2.0,400.0,Y,174,24,120,0,228,6,2007,WD ,Normal,153500,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,56.0,3,3,3,0,0,0.0,0,0
70,RL,86.0,22420,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,0.0,TA,TA,BrkTil,1128.0,0.0,242.0,1370.0,GasW,TA,N,4,1370,1254,0,2624,1.0,0.0,2,1,4,1,TA,10,Typ,1,3.0,864.0,N,0,0,0,0,0,11,2007,WD ,Normal,239000,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,True,89.0,1,3,3,4,3,1.0,0,0
70,RL,78.0,12168,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,0.0,TA,TA,PConc,428.0,0.0,537.0,965.0,GasA,TA,Y,5,1940,1254,0,3194,0.0,0.0,2,1,4,1,TA,10,Typ,2,2.0,380.0,Y,0,0,0,0,0,9,2007,WD ,Alloca,359100,0,0,0,1,0,0,0,1,0,0,False,False,True,False,False,False,73.0,1,3,3,4,3,2.0,0,0
50,RL,110.0,7810,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,0.0,TA,Gd,BrkTil,189.0,0.0,741.0,930.0,GasA,Ex,Y,5,1230,525,0,1755,0.0,0.0,2,0,4,1,Gd,7,Typ,1,1.0,231.0,Y,0,40,0,0,0,11,2007,WD ,Normal,188000,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,True,77.0,1,3,2,3,4,1.0,1,0
50,RL,70.0,11275,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,480.0,TA,TA,CBlock,297.0,557.0,0.0,854.0,GasA,TA,Y,5,1096,895,0,1991,0.0,0.0,1,1,3,1,TA,7,Typ,1,2.0,432.0,Y,0,0,19,0,0,3,2007,WD ,Normal,220000,0,0,0,1,0,0,0,1,0,2,False,False,False,False,False,True,30.0,1,2,3,3,3,2.0,0,0
190,RL,79.0,6221,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,5,1941,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,533.0,0.0,195.0,728.0,GasA,Ex,Y,5,760,595,0,1355,0.0,0.0,2,0,3,1,TA,5,Typ,0,2.0,528.0,Y,0,0,0,0,144,10,2007,WD ,Normal,140000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,41.0,1,3,3,3,2,1.0,0,0
70,RL,70.0,10570,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,0.0,Gd,TA,CBlock,297.0,0.0,556.0,853.0,GasA,TA,Y,5,1549,1178,0,2727,0.0,0.0,2,1,3,1,Gd,10,Maj1,2,2.0,440.0,Y,0,74,0,0,0,12,2007,WD ,Normal,315000,0,0,0,0,0,0,1,1,0,0,False,False,False,False,False,True,75.0,1,3,3,4,4,1.0,0,0
70,RL,61.0,7259,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,774.0,150.0,104.0,1028.0,GasA,Ex,Y,5,1436,884,0,2320,1.0,0.0,2,1,3,1,Gd,9,Typ,1,1.0,180.0,Y,224,0,0,0,0,7,2007,WD ,Normal,259500,0,0,0,0,0,0,1,1,3,0,False,False,False,False,False,True,62.0,1,3,3,3,3,1.0,0,0
20,RL,110.0,14442,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,106.0,TA,TA,PConc,1186.0,0.0,291.0,1477.0,GasA,Ex,Y,5,1839,0,0,1839,1.0,0.0,2,0,3,1,Gd,7,Typ,2,2.0,416.0,Y,0,87,0,0,200,6,2007,WD ,Normal,257500,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,50.0,3,3,3,3,3,1.0,1,0
70,RL,75.0,13125,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,1984,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,410.0,0.0,390.0,800.0,GasA,TA,Y,5,960,780,0,1740,0.0,0.0,1,1,3,1,TA,6,Typ,2,1.0,240.0,Y,0,0,0,0,0,7,2007,CWD,Normal,219500,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,67.0,1,3,3,3,3,1.0,0,0
20,RL,70.0,21000,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,184.0,TA,Gd,CBlock,35.0,869.0,905.0,1809.0,GasA,TA,Y,5,2259,0,0,2259,1.0,0.0,2,0,3,1,Gd,7,Typ,2,2.0,450.0,Y,166,120,192,0,0,10,2007,COD,Abnorml,217000,0,0,0,1,0,0,0,1,3,2,False,False,True,False,False,False,54.0,1,3,3,4,3,2.0,0,0
20,RL,70.0,25485,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,4,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,423.0,TA,Fa,CBlock,540.0,1020.0,0.0,1560.0,GasA,TA,Y,5,1560,0,0,1560,0.0,0.0,1,1,3,1,TA,6,Typ,3,2.0,580.0,Y,0,75,584,0,0,5,2007,WD ,Normal,201000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,47.0,2,3,3,3,4,2.0,0,0
20,RL,70.0,21579,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,0.0,TA,TA,PConc,813.0,0.0,675.0,1488.0,GasA,Ex,Y,5,1488,0,0,1488,0.0,1.0,2,0,3,1,TA,7,Typ,2,2.0,552.0,Y,0,0,216,0,0,9,2007,CWD,Normal,215000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,39.0,2,3,3,4,3,1.0,0,0
160,RM,24.0,1782,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,330.0,0.0,186.0,516.0,GasA,Gd,Y,5,529,516,0,1045,0.0,0.0,1,0,2,1,TA,5,Typ,1,2.0,462.0,Y,180,0,0,0,0,12,2007,WD ,Normal,123900,0,0,0,0,0,0,1,1,3,0,False,False,False,False,False,True,27.0,1,3,3,4,3,1.0,1,0
20,RL,70.0,17871,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,0.0,0.0,1680.0,1680.0,GasA,Gd,Y,5,1680,0,0,1680,0.0,0.0,2,0,4,1,Gd,7,Typ,0,2.0,628.0,Y,152,0,0,0,0,6,2007,WD ,Normal,170000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,11.0,1,3,3,4,3,1.0,0,0
120,RM,35.0,3907,IR1,Bnk,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,577.0,0.0,427.0,1004.0,GasA,Gd,Y,5,1020,0,0,1020,1.0,0.0,1,0,1,1,TA,4,Typ,0,2.0,509.0,Y,135,0,0,0,0,3,2007,WD ,Normal,200000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,19.0,1,3,3,4,3,4.0,1,0
20,RL,70.0,20693,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,1971,1971,Gable,CompShg,Plywood,Plywood,652.0,TA,TA,CBlock,434.0,0.0,1262.0,1696.0,GasA,Ex,Y,5,1696,0,0,1696,0.0,0.0,2,0,3,1,TA,7,Typ,2,2.0,625.0,Y,0,146,0,0,0,2,2007,WD ,Normal,198000,0,0,0,0,0,0,1,1,2,2,False,True,False,False,False,False,36.0,3,3,3,4,3,1.0,0,0
20,RL,70.0,32668,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,3,1957,1975,Hip,CompShg,Wd Sdng,Stone,0.0,Gd,TA,PConc,1219.0,0.0,816.0,2035.0,GasA,TA,Y,5,2515,0,0,2515,1.0,0.0,3,0,4,2,TA,9,Maj1,2,2.0,484.0,Y,0,0,200,0,0,3,2007,WD ,Alloca,200624,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,32.0,2,3,3,3,3,1.0,0,0
20,RL,70.0,18044,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,0.0,Gd,TA,CBlock,0.0,0.0,279.0,279.0,GasA,Gd,Y,5,2726,0,0,2726,0.0,0.0,2,1,2,1,Gd,6,Typ,1,2.0,691.0,Y,216,64,169,0,0,8,2007,WD ,Normal,315000,1,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,21.0,3,4,4,4,3,1.0,0,0
50,RM,85.0,8500,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,0.0,TA,TA,CBlock,0.0,0.0,793.0,793.0,GasW,TA,N,3,997,520,0,1517,0.0,0.0,2,0,3,1,Fa,7,Typ,0,0.0,0.0,N,0,0,144,0,0,8,2007,WD ,Normal,115000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0
50,RM,50.0,7000,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,375.0,0.0,345.0,720.0,GasA,Gd,Y,4,720,495,0,1215,0.0,0.0,1,0,3,1,Gd,6,Typ,0,2.0,720.0,Y,0,0,30,0,0,5,2007,WD ,Normal,141000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,42.0,3,3,3,3,3,1.0,0,0
45,RM,50.0,5000,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,116.0,0.0,604.0,720.0,GasA,Po,N,3,803,0,0,803,0.0,0.0,1,0,2,1,TA,5,Typ,0,2.0,360.0,Y,0,0,244,0,0,12,2007,WD ,Normal,87000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,66.0,1,3,3,3,3,3.0,0,0
50,RM,50.0,7288,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,Gd,BrkTil,0.0,0.0,936.0,936.0,GasA,Ex,Y,5,936,665,0,1601,0.0,0.0,2,0,3,1,TA,6,Typ,0,0.0,0.0,N,0,0,0,176,0,9,2007,WD ,Normal,129850,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,1,1.0,0,0
50,RM,50.0,6060,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1939,1950,Gable,CompShg,AsbShng,AsbShng,0.0,TA,TA,PConc,0.0,0.0,732.0,732.0,GasA,Gd,Y,5,772,351,0,1123,0.0,0.0,1,0,3,1,TA,4,Typ,0,1.0,264.0,P,0,0,140,0,0,6,2007,WD ,Normal,100000,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,28.0,1,3,3,3,3,1.0,0,0
70,RM,50.0,9060,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,0.0,TA,TA,BrkTil,548.0,0.0,311.0,859.0,GasA,Ex,Y,5,942,886,0,1828,0.0,0.0,2,0,3,1,Gd,6,Typ,0,1.0,330.0,Y,174,0,212,0,0,3,2007,WD ,Alloca,150909,0,0,0,0,1,0,0,1,3,0,False,False,False,False,False,True,115.0,0,0,0,4,3,1.0,0,0
30,RM,46.0,3672,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,0.0,TA,TA,BrkTil,0.0,0.0,816.0,816.0,GasA,Ex,Y,5,816,0,0,816,0.0,0.0,1,0,2,1,TA,5,Typ,0,1.0,100.0,N,0,0,96,0,0,9,2007,WD ,Normal,75200,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,85.0,1,2,2,3,3,1.0,0,0
30,RM,59.0,8263,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,BrkTil,0.0,0.0,1012.0,1012.0,GasA,TA,Y,4,1012,0,0,1012,0.0,0.0,1,0,2,1,TA,6,Typ,1,1.0,308.0,Y,0,22,112,0,0,5,2007,WD ,Normal,118400,0,0,0,1,0,0,0,1,3,0,False,False,False,False,False,True,87.0,1,3,3,3,3,1.0,0,0
30,RM,60.0,8967,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Fa,BrkTil,0.0,0.0,961.0,961.0,GasA,Gd,Y,1,1077,0,0,1077,0.0,0.0,1,0,2,1,TA,6,Maj2,0,1.0,338.0,N,0,0,0,0,0,11,2007,WD ,Abnorml,67000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,87.0,1,1,1,2,1,1.0,0,0
50,RM,75.0,13710,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,CBlock,420.0,0.0,490.0,910.0,GasA,TA,Y,4,910,648,0,1558,0.0,0.0,1,1,4,1,TA,6,Typ,0,1.0,282.0,Y,289,0,0,0,0,6,2007,WD ,Normal,152000,0,0,0,0,1,0,0,1,3,0,False,True,False,False,False,False,57.0,1,3,3,3,3,1.0,0,0
50,RM,64.0,11067,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,0.0,0.0,0.0,0.0,GasA,Ex,Y,5,640,0,205,845,0.0,0.0,1,0,1,1,TA,4,Maj2,0,1.0,256.0,N,48,0,0,0,0,3,2007,WD ,Normal,68104,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,57.0,1,2,3,0,0,0.0,0,0
190,C (all),75.0,8250,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,0.0,0.0,957.0,957.0,GasA,Fa,N,5,1034,957,0,1991,0.0,0.0,2,0,4,2,TA,9,Typ,0,0.0,0.0,N,0,0,133,0,0,6,2007,WD ,Normal,119600,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,115.0,0,0,0,3,3,1.0,0,0
20,C (all),65.0,6565,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,967.0,0.0,106.0,1073.0,GasA,Gd,Y,4,1073,0,0,1073,1.0,0.0,1,0,3,1,TA,6,Typ,0,2.0,720.0,Y,0,444,0,0,0,8,2007,WD ,Abnorml,140000,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,22.0,1,3,3,3,3,1.0,1,0
30,C (all),60.0,6060,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,0.0,Gd,TA,BrkTil,737.0,0.0,100.0,837.0,GasA,Ex,Y,5,1001,0,0,1001,0.0,0.0,1,0,2,1,Gd,5,Typ,0,1.0,216.0,N,154,0,42,86,0,11,2007,WD ,Normal,124900,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,True,77.0,1,1,3,3,3,1.0,0,0
120,RM,59.0,5568,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,473.0,Gd,TA,PConc,1573.0,0.0,0.0,1573.0,GasA,Gd,Y,5,1625,0,0,1625,1.0,1.0,2,0,2,1,Gd,5,Typ,1,2.0,495.0,Y,123,0,0,0,153,10,2007,New,Partial,375000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,3,3,3,4,3,4.0,1,0
120,RM,44.0,4750,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,481.0,Gd,TA,PConc,1573.0,0.0,0.0,1573.0,GasA,Ex,Y,5,1625,0,0,1625,1.0,1.0,2,0,2,1,Gd,5,Typ,1,2.0,538.0,Y,123,0,0,0,153,12,2007,WD ,Family,235000,0,0,0,1,0,0,0,1,0,3,False,True,False,False,False,False,1.0,3,3,3,4,3,4.0,1,0
85,RL,74.0,12150,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,0.0,TA,TA,CBlock,1001.0,0.0,0.0,1001.0,GasA,TA,Y,5,1299,0,0,1299,1.0,0.0,2,0,2,1,Gd,5,Typ,1,2.0,486.0,Y,84,0,222,0,0,1,2007,WD ,Normal,183500,0,0,0,0,0,1,0,1,3,0,False,False,False,True,False,False,28.0,2,3,3,4,3,3.0,1,0
85,RL,74.0,7540,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,773.0,0.0,115.0,888.0,GasA,Ex,Y,5,912,0,0,912,1.0,0.0,1,0,2,1,TA,5,Typ,1,2.0,470.0,Y,0,0,0,0,192,6,2007,WD ,Normal,156000,0,0,0,0,0,0,1,1,3,0,False,True,False,False,False,False,29.0,2,3,3,4,3,3.0,1,0
20,RL,71.0,9187,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,PConc,336.0,0.0,748.0,1084.0,GasA,TA,Y,5,1080,0,0,1080,0.0,0.0,1,1,3,1,TA,5,Typ,0,2.0,484.0,Y,120,0,158,0,0,6,2007,WD ,Normal,134000,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,24.0,1,3,3,3,3,1.0,0,0
20,RL,80.0,10000,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,166.0,Gd,TA,PConc,585.0,0.0,856.0,1441.0,GasA,Ex,Y,5,1392,0,0,1392,0.0,0.0,2,0,3,1,Gd,6,Typ,1,3.0,650.0,Y,168,49,0,0,0,12,2007,WD ,Normal,215000,0,0,0,1,0,0,0,1,0,2,False,True,False,False,False,False,5.0,3,3,3,4,3,1.0,1,0
20,RL,44.0,12864,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,1392.0,0.0,17.0,1409.0,GasA,Ex,Y,5,1409,0,0,1409,1.0,0.0,1,1,1,1,Gd,4,Typ,1,2.0,576.0,Y,0,144,0,0,145,7,2007,WD ,Normal,245000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,5.0,2,3,3,4,3,1.0,1,0
20,RL,74.0,9928,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,1239.0,0.0,215.0,1454.0,GasA,TA,Y,5,1478,0,0,1478,1.0,0.0,2,0,3,1,TA,6,Typ,1,2.0,506.0,Y,114,22,0,0,0,5,2007,WD ,Normal,210000,0,0,0,0,0,0,1,1,0,0,False,True,False,False,False,False,16.0,1,3,3,4,3,1.0,1,0
80,RL,74.0,8750,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,50.0,TA,TA,CBlock,224.0,530.0,98.0,852.0,GasA,TA,Y,5,918,0,0,918,0.0,1.0,1,0,3,0,TA,4,Typ,0,1.0,360.0,Y,192,84,0,0,0,3,2007,WD ,Normal,148000,0,0,0,0,1,0,0,1,0,3,False,True,False,False,False,False,32.0,1,3,3,3,3,3.0,0,1
85,RL,82.0,8410,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,CBlock,924.0,0.0,46.0,970.0,GasA,TA,Y,5,1026,0,0,1026,1.0,0.0,1,0,2,1,TA,5,Typ,1,2.0,528.0,Y,193,0,0,0,0,4,2007,WD ,Normal,143000,0,0,0,0,0,1,0,1,0,0,False,True,False,False,False,False,33.0,1,3,3,4,3,3.0,0,0
120,RL,46.0,4054,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,352.0,Gd,TA,BrkTil,949.0,0.0,552.0,1501.0,GasA,Ex,Y,5,1501,0,0,1501,1.0,0.0,2,0,2,1,Gd,5,Typ,2,2.0,512.0,Y,240,0,0,0,0,10,2007,WD ,Normal,244000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,20.0,3,3,3,4,3,3.0,1,0
120,RM,68.0,9763,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,239.0,Gd,TA,PConc,1102.0,72.0,328.0,1502.0,GasA,Ex,Y,5,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,5,Typ,1,1.0,286.0,Y,0,0,0,0,0,9,2007,WD ,Normal,330000,0,0,0,0,0,0,1,1,0,2,False,True,False,False,False,False,9.0,3,3,3,4,3,1.0,1,0
20,RL,115.0,16905,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,0.0,TA,Gd,CBlock,967.0,0.0,383.0,1350.0,GasA,Gd,Y,5,1328,0,0,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,1.0,308.0,P,0,104,0,0,0,7,2007,WD ,Normal,170000,0,0,0,1,0,0,0,1,0,0,False,True,False,False,False,False,48.0,2,3,3,3,3,4.0,0,0
20,RL,149.0,19958,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,1224.0,TA,Gd,CBlock,0.0,0.0,585.0,585.0,GasA,Gd,Y,5,2279,0,0,2279,0.0,0.0,2,1,4,1,Gd,7,Typ,1,2.0,461.0,Y,274,0,0,0,138,7,2007,WD ,Normal,257000,0,0,0,1,0,0,0,1,4,2,False,True,False,False,False,False,49.0,2,3,3,3,3,1.0,0,0
20,RL,67.0,8368,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,0.0,0.0,1689.0,1689.0,GasA,Ex,Y,5,1689,0,0,1689,0.0,0.0,2,0,3,1,Gd,7,Typ,0,2.0,433.0,Y,100,39,0,0,0,4,2007,New,Partial,231713,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,0.0,3,3,3,4,3,1.0,0,0
